id,booking_code,customer_id,user_id,status,booking_date,total_deposit
24829,INN24829,24829,1,CANCELLED,2018-06-04,0.0
24830,INN24830,24830,1,CONFIRMED,2018-09-12,0.0
24831,INN24831,24831,1,CONFIRMED,2018-08-16,0.0
24832,INN24832,24832,1,CONFIRMED,2018-06-20,0.0
24833,INN24833,24833,1,CONFIRMED,2017-09-21,0.0
24834,INN24834,24834,1,CONFIRMED,2018-06-02,0.0
24835,INN24835,24835,1,CONFIRMED,2017-12-06,0.0
24836,INN24836,24836,1,CONFIRMED,2018-03-28,0.0
24837,INN24837,24837,1,CONFIRMED,2017-10-13,0.0
24838,INN24838,24838,1,CANCELLED,2018-10-04,0.0
24839,INN24839,24839,1,CONFIRMED,2018-05-20,0.0
24840,INN24840,24840,1,CONFIRMED,2018-11-23,0.0
24841,INN24841,24841,1,CONFIRMED,2018-03-08,0.0
24842,INN24842,24842,1,CONFIRMED,2017-10-07,0.0
24843,INN24843,24843,1,CONFIRMED,2018-02-27,0.0
24844,INN24844,24844,1,CONFIRMED,2018-07-20,0.0
24845,INN24845,24845,1,CANCELLED,2018-08-12,0.0
24846,INN24846,24846,1,CONFIRMED,2018-06-02,0.0
24847,INN24847,24847,1,CANCELLED,2018-11-20,0.0
24848,INN24848,24848,1,CANCELLED,2018-05-31,0.0
24849,INN24849,24849,1,CANCELLED,2018-05-31,0.0
24850,INN24850,24850,1,CONFIRMED,2017-09-30,0.0
24851,INN24851,24851,1,CONFIRMED,2018-03-31,0.0
24852,INN24852,24852,1,CONFIRMED,2018-10-13,0.0
24853,INN24853,24853,1,CANCELLED,2018-10-16,0.0
24854,INN24854,24854,1,CANCELLED,2018-09-30,0.0
24855,INN24855,24855,1,CANCELLED,2018-09-29,0.0
24856,INN24856,24856,1,CONFIRMED,2018-04-18,0.0
24857,INN24857,24857,1,CONFIRMED,2018-10-26,0.0
24858,INN24858,24858,1,CANCELLED,2018-12-23,0.0
24859,INN24859,24859,1,CANCELLED,2018-08-06,0.0
24860,INN24860,24860,1,CONFIRMED,2018-01-19,0.0
24861,INN24861,24861,1,CONFIRMED,2018-09-20,0.0
24862,INN24862,24862,1,CONFIRMED,2018-03-29,0.0
24863,INN24863,24863,1,CANCELLED,2018-10-16,0.0
24864,INN24864,24864,1,CANCELLED,2018-05-06,0.0
24865,INN24865,24865,1,CONFIRMED,2018-07-15,0.0
24866,INN24866,24866,1,CANCELLED,2018-04-29,0.0
24867,INN24867,24867,1,CONFIRMED,2017-08-05,0.0
24868,INN24868,24868,1,CONFIRMED,2018-03-01,0.0
24869,INN24869,24869,1,CONFIRMED,2018-05-03,0.0
24870,INN24870,24870,1,CONFIRMED,2018-02-05,0.0
24871,INN24871,24871,1,CANCELLED,2018-11-06,0.0
24872,INN24872,24872,1,CANCELLED,2018-09-12,0.0
24873,INN24873,24873,1,CONFIRMED,2018-12-22,0.0
24874,INN24874,24874,1,CONFIRMED,2017-11-27,0.0
24875,INN24875,24875,1,CANCELLED,2018-04-15,0.0
24876,INN24876,24876,1,CANCELLED,2018-04-18,0.0
24877,INN24877,24877,1,CANCELLED,2018-11-05,0.0
24878,INN24878,24878,1,CANCELLED,2018-09-26,0.0
24879,INN24879,24879,1,CONFIRMED,2018-08-02,0.0
24880,INN24880,24880,1,CONFIRMED,2018-10-20,0.0
24881,INN24881,24881,1,CONFIRMED,2018-01-27,0.0
24882,INN24882,24882,1,CANCELLED,2018-08-01,0.0
24883,INN24883,24883,1,CANCELLED,2018-08-06,0.0
24884,INN24884,24884,1,CONFIRMED,2018-10-31,0.0
24885,INN24885,24885,1,CONFIRMED,2017-12-18,0.0
24886,INN24886,24886,1,CONFIRMED,2018-10-29,0.0
24887,INN24887,24887,1,CONFIRMED,2018-05-22,0.0
24888,INN24888,24888,1,CONFIRMED,2018-08-22,0.0
24889,INN24889,24889,1,CONFIRMED,2018-03-09,0.0
24890,INN24890,24890,1,CONFIRMED,2018-05-15,0.0
24891,INN24891,24891,1,CONFIRMED,2018-04-08,0.0
24892,INN24892,24892,1,CANCELLED,2018-08-08,0.0
24893,INN24893,24893,1,CANCELLED,2018-05-13,0.0
24894,INN24894,24894,1,CANCELLED,2018-06-24,0.0
24895,INN24895,24895,1,CONFIRMED,2017-12-27,0.0
24896,INN24896,24896,1,CANCELLED,2018-12-26,0.0
24897,INN24897,24897,1,CONFIRMED,2017-10-20,0.0
24898,INN24898,24898,1,CONFIRMED,2018-03-08,0.0
24899,INN24899,24899,1,CONFIRMED,2018-05-10,0.0
24900,INN24900,24900,1,CONFIRMED,2018-05-05,0.0
24901,INN24901,24901,1,CANCELLED,2018-02-28,0.0
24902,INN24902,24902,1,CONFIRMED,2018-06-22,0.0
24903,INN24903,24903,1,CONFIRMED,2017-09-17,0.0
24904,INN24904,24904,1,CANCELLED,2018-10-14,0.0
24905,INN24905,24905,1,CONFIRMED,2018-08-29,0.0
24906,INN24906,24906,1,CONFIRMED,2017-10-02,0.0
24907,INN24907,24907,1,CONFIRMED,2018-10-04,0.0
24908,INN24908,24908,1,CONFIRMED,2018-06-09,0.0
24909,INN24909,24909,1,CONFIRMED,2018-09-23,0.0
24910,INN24910,24910,1,CONFIRMED,2018-12-13,0.0
24911,INN24911,24911,1,CONFIRMED,2018-06-26,0.0
24912,INN24912,24912,1,CANCELLED,2018-11-04,0.0
24913,INN24913,24913,1,CONFIRMED,2017-12-28,0.0
24914,INN24914,24914,1,CANCELLED,2018-11-25,0.0
24915,INN24915,24915,1,CONFIRMED,2017-12-02,0.0
24916,INN24916,24916,1,CONFIRMED,2018-06-08,0.0
24917,INN24917,24917,1,CONFIRMED,2018-09-18,0.0
24918,INN24918,24918,1,CONFIRMED,2018-06-09,0.0
24919,INN24919,24919,1,CANCELLED,2018-03-30,0.0
24920,INN24920,24920,1,CONFIRMED,2018-07-23,0.0
24921,INN24921,24921,1,CONFIRMED,2018-07-26,0.0
24922,INN24922,24922,1,CONFIRMED,2018-01-02,0.0
24923,INN24923,24923,1,CONFIRMED,2017-11-13,0.0
24924,INN24924,24924,1,CANCELLED,2018-04-18,0.0
24925,INN24925,24925,1,CANCELLED,2018-07-01,0.0
24926,INN24926,24926,1,CONFIRMED,2018-06-22,0.0
24927,INN24927,24927,1,CONFIRMED,2017-10-22,0.0
24928,INN24928,24928,1,CANCELLED,2018-09-05,0.0
24929,INN24929,24929,1,CONFIRMED,2018-05-31,0.0
24930,INN24930,24930,1,CONFIRMED,2018-10-31,0.0
24931,INN24931,24931,1,CANCELLED,2018-06-27,0.0
24932,INN24932,24932,1,CONFIRMED,2018-05-18,0.0
24933,INN24933,24933,1,CONFIRMED,2018-11-30,0.0
24934,INN24934,24934,1,CONFIRMED,2017-08-26,0.0
24935,INN24935,24935,1,CONFIRMED,2018-08-11,0.0
24936,INN24936,24936,1,CONFIRMED,2018-03-07,0.0
24937,INN24937,24937,1,CANCELLED,2018-04-12,0.0
24938,INN24938,24938,1,CONFIRMED,2018-11-07,0.0
24939,INN24939,24939,1,CONFIRMED,2017-12-30,0.0
24940,INN24940,24940,1,CANCELLED,2018-04-17,0.0
24941,INN24941,24941,1,CONFIRMED,2018-01-19,0.0
24942,INN24942,24942,1,CANCELLED,2018-10-12,0.0
24943,INN24943,24943,1,CANCELLED,2018-06-14,0.0
24944,INN24944,24944,1,CANCELLED,2018-08-06,0.0
24945,INN24945,24945,1,CONFIRMED,2018-03-08,0.0
24946,INN24946,24946,1,CONFIRMED,2018-07-23,0.0
24947,INN24947,24947,1,CONFIRMED,2017-11-08,0.0
24948,INN24948,24948,1,CANCELLED,2018-10-20,0.0
24949,INN24949,24949,1,CONFIRMED,2018-07-18,0.0
24950,INN24950,24950,1,CONFIRMED,2018-09-12,0.0
24951,INN24951,24951,1,CONFIRMED,2018-01-17,0.0
24952,INN24952,24952,1,CONFIRMED,2018-04-28,0.0
24953,INN24953,24953,1,CANCELLED,2018-04-03,0.0
24954,INN24954,24954,1,CANCELLED,2018-09-30,0.0
24955,INN24955,24955,1,CONFIRMED,2018-10-08,0.0
24956,INN24956,24956,1,CONFIRMED,2018-10-06,0.0
24957,INN24957,24957,1,CONFIRMED,2018-08-05,0.0
24958,INN24958,24958,1,CANCELLED,2018-11-17,0.0
24959,INN24959,24959,1,CONFIRMED,2018-04-28,0.0
24960,INN24960,24960,1,CONFIRMED,2018-01-14,0.0
24961,INN24961,24961,1,CANCELLED,2018-06-24,0.0
24962,INN24962,24962,1,CONFIRMED,2018-03-08,0.0
24963,INN24963,24963,1,CONFIRMED,2017-11-22,0.0
24964,INN24964,24964,1,CANCELLED,2018-02-26,0.0
24965,INN24965,24965,1,CONFIRMED,2018-07-09,0.0
24966,INN24966,24966,1,CONFIRMED,2018-11-29,0.0
24967,INN24967,24967,1,CONFIRMED,2018-02-13,0.0
24968,INN24968,24968,1,CONFIRMED,2018-06-08,0.0
24969,INN24969,24969,1,CONFIRMED,2018-02-15,0.0
24970,INN24970,24970,1,CONFIRMED,2018-04-12,0.0
24971,INN24971,24971,1,CONFIRMED,2018-06-29,0.0
24972,INN24972,24972,1,CONFIRMED,2017-10-08,0.0
24973,INN24973,24973,1,CONFIRMED,2018-06-21,0.0
24974,INN24974,24974,1,CANCELLED,2018-09-26,0.0
24975,INN24975,24975,1,CONFIRMED,2018-09-08,0.0
24976,INN24976,24976,1,CONFIRMED,2018-07-20,0.0
24977,INN24977,24977,1,CANCELLED,2018-08-31,0.0
24978,INN24978,24978,1,CONFIRMED,2018-12-28,0.0
24979,INN24979,24979,1,CONFIRMED,2018-12-27,0.0
24980,INN24980,24980,1,CONFIRMED,2018-09-18,0.0
24981,INN24981,24981,1,CONFIRMED,2017-10-17,0.0
24982,INN24982,24982,1,CONFIRMED,2017-10-09,0.0
24983,INN24983,24983,1,CONFIRMED,2017-10-06,0.0
24984,INN24984,24984,1,CANCELLED,2018-05-07,0.0
24985,INN24985,24985,1,CONFIRMED,2018-01-29,0.0
24986,INN24986,24986,1,CANCELLED,2018-06-17,0.0
24987,INN24987,24987,1,CONFIRMED,2017-12-17,0.0
24988,INN24988,24988,1,CONFIRMED,2017-08-08,0.0
24989,INN24989,24989,1,CANCELLED,2018-08-23,0.0
24990,INN24990,24990,1,CONFIRMED,2018-04-30,0.0
24991,INN24991,24991,1,CANCELLED,2018-07-01,0.0
24992,INN24992,24992,1,CANCELLED,2018-09-16,0.0
24993,INN24993,24993,1,CONFIRMED,2018-12-07,0.0
24994,INN24994,24994,1,CANCELLED,2018-06-30,0.0
24995,INN24995,24995,1,CANCELLED,2018-04-22,0.0
24996,INN24996,24996,1,CANCELLED,2018-11-03,0.0
24997,INN24997,24997,1,CANCELLED,2018-03-25,0.0
24998,INN24998,24998,1,CONFIRMED,2018-05-23,0.0
24999,INN24999,24999,1,CONFIRMED,2017-08-03,0.0
25000,INN25000,25000,1,CONFIRMED,2018-04-06,0.0
25001,INN25001,25001,1,CONFIRMED,2018-11-26,0.0
25002,INN25002,25002,1,CANCELLED,2018-04-01,0.0
25003,INN25003,25003,1,CANCELLED,2018-06-17,0.0
25004,INN25004,25004,1,CONFIRMED,2017-10-18,0.0
25005,INN25005,25005,1,CONFIRMED,2017-09-20,0.0
25006,INN25006,25006,1,CANCELLED,2018-11-01,0.0
25007,INN25007,25007,1,CONFIRMED,2018-10-12,0.0
25008,INN25008,25008,1,CONFIRMED,2017-11-06,0.0
25009,INN25009,25009,1,CONFIRMED,2018-09-20,0.0
25010,INN25010,25010,1,CONFIRMED,2018-04-01,0.0
25011,INN25011,25011,1,CONFIRMED,2018-02-07,0.0
25012,INN25012,25012,1,CONFIRMED,2018-07-23,0.0
25013,INN25013,25013,1,CONFIRMED,2017-09-07,0.0
25014,INN25014,25014,1,CONFIRMED,2018-11-18,0.0
25015,INN25015,25015,1,CONFIRMED,2018-12-01,0.0
25016,INN25016,25016,1,CANCELLED,2017-07-17,0.0
25017,INN25017,25017,1,CANCELLED,2018-06-12,0.0
25018,INN25018,25018,1,CONFIRMED,2018-01-22,0.0
25019,INN25019,25019,1,CONFIRMED,2018-03-29,0.0
25020,INN25020,25020,1,CONFIRMED,2018-08-26,0.0
25021,INN25021,25021,1,CONFIRMED,2018-06-14,0.0
25022,INN25022,25022,1,CANCELLED,2018-08-17,0.0
25023,INN25023,25023,1,CANCELLED,2018-07-11,0.0
25024,INN25024,25024,1,CONFIRMED,2018-12-27,0.0
25025,INN25025,25025,1,CONFIRMED,2018-01-19,0.0
25026,INN25026,25026,1,CONFIRMED,2018-07-18,0.0
25027,INN25027,25027,1,CANCELLED,2018-12-28,0.0
25028,INN25028,25028,1,CANCELLED,2018-03-20,0.0
25029,INN25029,25029,1,CANCELLED,2018-07-21,0.0
25030,INN25030,25030,1,CONFIRMED,2018-05-25,0.0
25031,INN25031,25031,1,CONFIRMED,2018-05-20,0.0
25032,INN25032,25032,1,CONFIRMED,2018-06-12,0.0
25033,INN25033,25033,1,CONFIRMED,2018-10-02,0.0
25034,INN25034,25034,1,CONFIRMED,2018-05-24,0.0
25035,INN25035,25035,1,CONFIRMED,2018-03-25,0.0
25036,INN25036,25036,1,CANCELLED,2018-06-09,0.0
25037,INN25037,25037,1,CANCELLED,2018-05-13,0.0
25038,INN25038,25038,1,CANCELLED,2018-05-17,0.0
25039,INN25039,25039,1,CONFIRMED,2018-08-02,0.0
25040,INN25040,25040,1,CONFIRMED,2018-08-23,0.0
25041,INN25041,25041,1,CONFIRMED,2018-07-23,0.0
25042,INN25042,25042,1,CANCELLED,2018-08-05,0.0
25043,INN25043,25043,1,CANCELLED,2018-08-26,0.0
25044,INN25044,25044,1,CANCELLED,2018-03-26,0.0
25045,INN25045,25045,1,CONFIRMED,2018-04-26,0.0
25046,INN25046,25046,1,CANCELLED,2018-11-13,0.0
25047,INN25047,25047,1,CANCELLED,2018-08-19,0.0
25048,INN25048,25048,1,CONFIRMED,2017-09-05,0.0
25049,INN25049,25049,1,CONFIRMED,2017-11-20,0.0
25050,INN25050,25050,1,CONFIRMED,2018-04-07,0.0
25051,INN25051,25051,1,CONFIRMED,2018-09-18,0.0
25052,INN25052,25052,1,CONFIRMED,2018-06-06,0.0
25053,INN25053,25053,1,CANCELLED,2018-06-26,0.0
25054,INN25054,25054,1,CONFIRMED,2018-04-02,0.0
25055,INN25055,25055,1,CANCELLED,2018-11-24,0.0
25056,INN25056,25056,1,CANCELLED,2018-09-13,0.0
25057,INN25057,25057,1,CONFIRMED,2018-11-18,0.0
25058,INN25058,25058,1,CONFIRMED,2018-02-17,0.0
25059,INN25059,25059,1,CONFIRMED,2018-09-15,0.0
25060,INN25060,25060,1,CANCELLED,2018-04-19,0.0
25061,INN25061,25061,1,CONFIRMED,2018-06-26,0.0
25062,INN25062,25062,1,CONFIRMED,2018-09-02,0.0
25063,INN25063,25063,1,CONFIRMED,2018-06-03,0.0
25064,INN25064,25064,1,CONFIRMED,2018-05-29,0.0
25065,INN25065,25065,1,CONFIRMED,2018-07-11,0.0
25066,INN25066,25066,1,CONFIRMED,2018-08-27,0.0
25067,INN25067,25067,1,CANCELLED,2018-05-19,0.0
25068,INN25068,25068,1,CANCELLED,2017-10-16,0.0
25069,INN25069,25069,1,CONFIRMED,2017-12-30,0.0
25070,INN25070,25070,1,CONFIRMED,2018-08-19,0.0
25071,INN25071,25071,1,CONFIRMED,2018-11-15,0.0
25072,INN25072,25072,1,CANCELLED,2018-07-27,0.0
25073,INN25073,25073,1,CONFIRMED,2018-08-14,0.0
25074,INN25074,25074,1,CONFIRMED,2017-09-18,0.0
25075,INN25075,25075,1,CONFIRMED,2018-01-25,0.0
25076,INN25076,25076,1,CONFIRMED,2017-08-16,0.0
25077,INN25077,25077,1,CANCELLED,2018-09-13,0.0
25078,INN25078,25078,1,CONFIRMED,2017-09-09,0.0
25079,INN25079,25079,1,CONFIRMED,2018-04-11,0.0
25080,INN25080,25080,1,CONFIRMED,2018-05-10,0.0
25081,INN25081,25081,1,CONFIRMED,2018-09-06,0.0
25082,INN25082,25082,1,CANCELLED,2018-08-19,0.0
25083,INN25083,25083,1,CONFIRMED,2017-09-16,0.0
25084,INN25084,25084,1,CONFIRMED,2018-09-01,0.0
25085,INN25085,25085,1,CONFIRMED,2018-08-22,0.0
25086,INN25086,25086,1,CANCELLED,2018-03-10,0.0
25087,INN25087,25087,1,CANCELLED,2018-07-22,0.0
25088,INN25088,25088,1,CONFIRMED,2018-12-26,0.0
25089,INN25089,25089,1,CONFIRMED,2017-11-28,0.0
25090,INN25090,25090,1,CONFIRMED,2018-12-10,0.0
25091,INN25091,25091,1,CANCELLED,2018-04-26,0.0
25092,INN25092,25092,1,CONFIRMED,2018-05-15,0.0
25093,INN25093,25093,1,CANCELLED,2018-10-17,0.0
25094,INN25094,25094,1,CANCELLED,2018-05-23,0.0
25095,INN25095,25095,1,CONFIRMED,2018-07-07,0.0
25096,INN25096,25096,1,CONFIRMED,2018-05-29,0.0
25097,INN25097,25097,1,CANCELLED,2018-10-13,0.0
25098,INN25098,25098,1,CONFIRMED,2018-10-13,0.0
25099,INN25099,25099,1,CANCELLED,2018-10-02,0.0
25100,INN25100,25100,1,CONFIRMED,2018-09-27,0.0
25101,INN25101,25101,1,CONFIRMED,2018-06-24,0.0
25102,INN25102,25102,1,CONFIRMED,2018-04-22,0.0
25103,INN25103,25103,1,CONFIRMED,2018-08-28,0.0
25104,INN25104,25104,1,CANCELLED,2018-05-09,0.0
25105,INN25105,25105,1,CANCELLED,2018-09-17,0.0
25106,INN25106,25106,1,CONFIRMED,2018-06-12,0.0
25107,INN25107,25107,1,CANCELLED,2018-07-17,0.0
25108,INN25108,25108,1,CANCELLED,2018-10-15,0.0
25109,INN25109,25109,1,CONFIRMED,2017-10-13,0.0
25110,INN25110,25110,1,CONFIRMED,2018-12-08,0.0
25111,INN25111,25111,1,CONFIRMED,2018-07-17,0.0
25112,INN25112,25112,1,CANCELLED,2018-06-17,0.0
25113,INN25113,25113,1,CONFIRMED,2018-10-08,0.0
25114,INN25114,25114,1,CONFIRMED,2018-08-09,0.0
25115,INN25115,25115,1,CONFIRMED,2018-03-18,0.0
25116,INN25116,25116,1,CONFIRMED,2018-09-11,0.0
25117,INN25117,25117,1,CONFIRMED,2018-10-02,0.0
25118,INN25118,25118,1,CONFIRMED,2017-09-17,0.0
25119,INN25119,25119,1,CONFIRMED,2018-01-01,0.0
25120,INN25120,25120,1,CONFIRMED,2018-11-30,0.0
25121,INN25121,25121,1,CONFIRMED,2018-04-06,0.0
25122,INN25122,25122,1,CANCELLED,2018-06-03,0.0
25123,INN25123,25123,1,CONFIRMED,2018-01-01,0.0
25124,INN25124,25124,1,CONFIRMED,2018-11-13,0.0
25125,INN25125,25125,1,CONFIRMED,2018-09-05,0.0
25126,INN25126,25126,1,CONFIRMED,2018-07-05,0.0
25127,INN25127,25127,1,CONFIRMED,2018-12-29,0.0
25128,INN25128,25128,1,CANCELLED,2018-10-21,0.0
25129,INN25129,25129,1,CONFIRMED,2018-05-09,0.0
25130,INN25130,25130,1,CONFIRMED,2018-10-20,0.0
25131,INN25131,25131,1,CANCELLED,2017-07-22,0.0
25132,INN25132,25132,1,CANCELLED,2018-09-04,0.0
25133,INN25133,25133,1,CANCELLED,2018-02-28,0.0
25134,INN25134,25134,1,CANCELLED,2018-10-14,0.0
25135,INN25135,25135,1,CONFIRMED,2018-05-21,0.0
25136,INN25136,25136,1,CANCELLED,2018-07-16,0.0
25137,INN25137,25137,1,CANCELLED,2018-05-06,0.0
25138,INN25138,25138,1,CONFIRMED,2018-08-04,0.0
25139,INN25139,25139,1,CONFIRMED,2018-12-27,0.0
25140,INN25140,25140,1,CONFIRMED,2018-05-28,0.0
25141,INN25141,25141,1,CANCELLED,2018-07-15,0.0
25142,INN25142,25142,1,CONFIRMED,2018-03-01,0.0
25143,INN25143,25143,1,CONFIRMED,2018-03-20,0.0
25144,INN25144,25144,1,CONFIRMED,2018-03-29,0.0
25145,INN25145,25145,1,CONFIRMED,2018-10-16,0.0
25146,INN25146,25146,1,CANCELLED,2017-10-15,0.0
25147,INN25147,25147,1,CONFIRMED,2018-12-02,0.0
25148,INN25148,25148,1,CONFIRMED,2017-09-25,0.0
25149,INN25149,25149,1,CONFIRMED,2018-11-13,0.0
25150,INN25150,25150,1,CANCELLED,2018-05-20,0.0
25151,INN25151,25151,1,CONFIRMED,2017-10-06,0.0
25152,INN25152,25152,1,CANCELLED,2018-07-24,0.0
25153,INN25153,25153,1,CONFIRMED,2018-10-26,0.0
25154,INN25154,25154,1,CONFIRMED,2018-07-25,0.0
25155,INN25155,25155,1,CONFIRMED,2018-11-04,0.0
25156,INN25156,25156,1,CANCELLED,2018-11-21,0.0
25157,INN25157,25157,1,CONFIRMED,2018-05-12,0.0
25158,INN25158,25158,1,CANCELLED,2018-04-20,0.0
25159,INN25159,25159,1,CONFIRMED,2018-03-02,0.0
25160,INN25160,25160,1,CANCELLED,2018-09-26,0.0
25161,INN25161,25161,1,CONFIRMED,2018-05-11,0.0
25162,INN25162,25162,1,CONFIRMED,2018-06-24,0.0
25163,INN25163,25163,1,CANCELLED,2018-06-02,0.0
25164,INN25164,25164,1,CONFIRMED,2018-10-28,0.0
25165,INN25165,25165,1,CONFIRMED,2018-12-22,0.0
25166,INN25166,25166,1,CANCELLED,2018-08-26,0.0
25167,INN25167,25167,1,CONFIRMED,2017-10-10,0.0
25168,INN25168,25168,1,CONFIRMED,2018-12-22,0.0
25169,INN25169,25169,1,CONFIRMED,2018-06-12,0.0
25170,INN25170,25170,1,CANCELLED,2018-01-01,0.0
25171,INN25171,25171,1,CANCELLED,2018-06-23,0.0
25172,INN25172,25172,1,CONFIRMED,2018-12-28,0.0
25173,INN25173,25173,1,CONFIRMED,2018-07-12,0.0
25174,INN25174,25174,1,CONFIRMED,2018-10-13,0.0
25175,INN25175,25175,1,CONFIRMED,2018-06-22,0.0
25176,INN25176,25176,1,CANCELLED,2018-10-29,0.0
25177,INN25177,25177,1,CONFIRMED,2017-10-16,0.0
25178,INN25178,25178,1,CONFIRMED,2017-09-01,0.0
25179,INN25179,25179,1,CANCELLED,2018-07-20,0.0
25180,INN25180,25180,1,CONFIRMED,2017-08-17,0.0
25181,INN25181,25181,1,CANCELLED,2018-08-18,0.0
25182,INN25182,25182,1,CONFIRMED,2018-03-20,0.0
25183,INN25183,25183,1,CANCELLED,2018-09-15,0.0
25184,INN25184,25184,1,CONFIRMED,2017-09-23,0.0
25185,INN25185,25185,1,CANCELLED,2018-04-27,0.0
25186,INN25186,25186,1,CONFIRMED,2017-10-18,0.0
25187,INN25187,25187,1,CONFIRMED,2018-03-07,0.0
25188,INN25188,25188,1,CANCELLED,2017-10-16,0.0
25189,INN25189,25189,1,CANCELLED,2018-04-29,0.0
25190,INN25190,25190,1,CONFIRMED,2017-08-18,0.0
25191,INN25191,25191,1,CONFIRMED,2017-10-26,0.0
25192,INN25192,25192,1,CANCELLED,2017-10-16,0.0
25193,INN25193,25193,1,CONFIRMED,2018-04-17,0.0
25194,INN25194,25194,1,CANCELLED,2017-10-08,0.0
25195,INN25195,25195,1,CONFIRMED,2018-05-13,0.0
25196,INN25196,25196,1,CONFIRMED,2018-07-11,0.0
25197,INN25197,25197,1,CANCELLED,2018-09-08,0.0
25198,INN25198,25198,1,CANCELLED,2018-03-04,0.0
25199,INN25199,25199,1,CANCELLED,2018-06-28,0.0
25200,INN25200,25200,1,CONFIRMED,2018-10-29,0.0
25201,INN25201,25201,1,CONFIRMED,2018-06-02,0.0
25202,INN25202,25202,1,CONFIRMED,2018-04-09,0.0
25203,INN25203,25203,1,CONFIRMED,2018-02-19,0.0
25204,INN25204,25204,1,CONFIRMED,2018-09-01,0.0
25205,INN25205,25205,1,CONFIRMED,2018-08-14,0.0
25206,INN25206,25206,1,CONFIRMED,2017-09-17,0.0
25207,INN25207,25207,1,CANCELLED,2018-05-20,0.0
25208,INN25208,25208,1,CANCELLED,2018-05-05,0.0
25209,INN25209,25209,1,CANCELLED,2018-05-24,0.0
25210,INN25210,25210,1,CONFIRMED,2018-05-02,0.0
25211,INN25211,25211,1,CANCELLED,2018-06-15,0.0
25212,INN25212,25212,1,CONFIRMED,2018-01-09,0.0
25213,INN25213,25213,1,CONFIRMED,2018-04-25,0.0
25214,INN25214,25214,1,CONFIRMED,2018-04-09,0.0
25215,INN25215,25215,1,CONFIRMED,2018-06-15,0.0
25216,INN25216,25216,1,CONFIRMED,2018-04-21,0.0
25217,INN25217,25217,1,CANCELLED,2018-06-18,0.0
25218,INN25218,25218,1,CANCELLED,2018-04-17,0.0
25219,INN25219,25219,1,CONFIRMED,2018-08-28,0.0
25220,INN25220,25220,1,CONFIRMED,2017-12-24,0.0
25221,INN25221,25221,1,CONFIRMED,2018-02-14,0.0
25222,INN25222,25222,1,CANCELLED,2018-07-21,0.0
25223,INN25223,25223,1,CONFIRMED,2018-01-21,0.0
25224,INN25224,25224,1,CONFIRMED,2018-06-06,0.0
25225,INN25225,25225,1,CONFIRMED,2018-05-15,0.0
25226,INN25226,25226,1,CONFIRMED,2018-12-24,0.0
25227,INN25227,25227,1,CANCELLED,2018-04-12,0.0
25228,INN25228,25228,1,CONFIRMED,2018-12-10,0.0
25229,INN25229,25229,1,CONFIRMED,2018-02-19,0.0
25230,INN25230,25230,1,CONFIRMED,2017-10-07,0.0
25231,INN25231,25231,1,CONFIRMED,2018-08-05,0.0
25232,INN25232,25232,1,CONFIRMED,2018-04-26,0.0
25233,INN25233,25233,1,CONFIRMED,2018-07-09,0.0
25234,INN25234,25234,1,CANCELLED,2018-10-11,0.0
25235,INN25235,25235,1,CONFIRMED,2018-11-26,0.0
25236,INN25236,25236,1,CANCELLED,2018-08-12,0.0
25237,INN25237,25237,1,CONFIRMED,2018-05-23,0.0
25238,INN25238,25238,1,CONFIRMED,2018-02-19,0.0
25239,INN25239,25239,1,CONFIRMED,2018-09-05,0.0
25240,INN25240,25240,1,CONFIRMED,2018-02-19,0.0
25241,INN25241,25241,1,CANCELLED,2018-07-25,0.0
25242,INN25242,25242,1,CANCELLED,2018-08-08,0.0
25243,INN25243,25243,1,CONFIRMED,2018-07-12,0.0
25244,INN25244,25244,1,CANCELLED,2018-10-14,0.0
25245,INN25245,25245,1,CANCELLED,2018-07-30,0.0
25246,INN25246,25246,1,CANCELLED,2018-09-24,0.0
25247,INN25247,25247,1,CONFIRMED,2018-10-13,0.0
25248,INN25248,25248,1,CONFIRMED,2018-12-05,0.0
25249,INN25249,25249,1,CONFIRMED,2018-12-09,0.0
25250,INN25250,25250,1,CONFIRMED,2018-10-07,0.0
25251,INN25251,25251,1,CANCELLED,2018-04-19,0.0
25252,INN25252,25252,1,CONFIRMED,2018-03-01,0.0
25253,INN25253,25253,1,CANCELLED,2018-08-06,0.0
25254,INN25254,25254,1,CONFIRMED,2018-09-12,0.0
25255,INN25255,25255,1,CONFIRMED,2017-08-05,0.0
25256,INN25256,25256,1,CONFIRMED,2018-06-02,0.0
25257,INN25257,25257,1,CONFIRMED,2018-04-06,0.0
25258,INN25258,25258,1,CONFIRMED,2018-09-18,0.0
25259,INN25259,25259,1,CONFIRMED,2017-12-31,0.0
25260,INN25260,25260,1,CANCELLED,2018-11-25,0.0
25261,INN25261,25261,1,CONFIRMED,2018-06-13,0.0
25262,INN25262,25262,1,CONFIRMED,2018-06-06,0.0
25263,INN25263,25263,1,CONFIRMED,2018-10-25,0.0
25264,INN25264,25264,1,CONFIRMED,2018-10-29,0.0
25265,INN25265,25265,1,CANCELLED,2018-11-07,0.0
25266,INN25266,25266,1,CANCELLED,2017-10-15,0.0
25267,INN25267,25267,1,CONFIRMED,2018-08-20,0.0
25268,INN25268,25268,1,CONFIRMED,2018-07-02,0.0
25269,INN25269,25269,1,CANCELLED,2018-04-19,0.0
